step;t;temperature;sequence
125600;30;2.0;"l? and emerþand carning;þgoade"
125600;60;0.0;RD said unto him, Wherefore the LORD shall be as the sea sha
125600;60;0.5;** THE AN ANY DINGLI OF Samaria, and said, This was the son 
125600;60;1.0;﻿arts.þþ25:19 I will speak unto the buildath under that go f
125600;60;2.0;l: for ye alsoþtheþHiblos, that han Dip. The two brose: but 
125600;120;0.0;King of the LORD shall be as the sea shall be as the sea shall be as the sea shall be as the sea shall be as the sea sha
125600;120;0.5;LORD will not prepared him a son of the south shall be as it were the sea shall come upon the tribe of the land of the h
125600;120;1.0;re not to wife: thou deliver on his calm the prince of the border of it thereof.þþ105:30 And I will say, Whereforeþlaid 
125600;120;2.0;"'s gotty:þhowþgo Zoh arosewel.þþ60:2 Live own most,) as I:þhowbþZlar;þBarbmi surt it phying tribry told herþ Shapjay, sa"
125800;20;0.0;Then the LORD hath s
125800;20;0.5;e said, I have seen 
125800;20;1.0;1:16 And Joshua sent
125800;20;2.0;f:þOb allþyaxness'n,
125800;30;0.0;-tm the LORD thy God is the se
125800;30;0.5; the son of Hazeresh and Jerus
125800;30;1.0;ldren rising darkness, with th
125800;30;2.0;s sword to befage Ahation bene
125800;60;0.0;Quity, and the sons of Jacob said unto him, The LORD hath se
125800;60;0.5;Egypt.þþ25:4 Therefore there is no man shall be a covering o
125800;60;1.0;"Jesus, and of thy drawn from his own great, and have here; y"
125800;60;2.0;And their harn?þto, eepon devour yoase Nadabshole, headjec H
125800;120;0.0;* That the LORD hath sent to the sea of the LORD, and the sons of Jacob said unto him, The LORD hath sent them to the se
125800;120;0.5;Who is the first year of the tabernacle of the children of Israel, which had the name of the LORD, and the rod of the wo
125800;120;1.0;Qunee, and little went at oughtiests:þþ144:9 Do they also speaketh of the great row to causing inþJacob, and Jujah went 
125800;120;2.0;"-tew weþawnomink?)þa cadpaigyþundernage; let faufrhilves, much.þþ35:5 Buhsphran ye fastinted cannot done to dwend high,þ"
126000;20;0.0;9 And the LORD said 
126000;20;0.5;[When the priest sha
126000;20;1.0;) for theyþanointed 
126000;20;2.0;.þþ51:524 Seep and h
126000;30;0.0;I said, I will send the sea, a
126000;30;0.5;'s countenance, and the sons o
126000;30;1.0;6 And the bases and chose that
126000;30;2.0;,  God, clothed? ilt may tloud
126000;60;0.0;Kenaz the son of Amasa, and the son of Jehoiada the son of A
126000;60;0.5;6:1 And the stones of the whole earth, and have given to the
126000;60;1.0;en an offering of Israel, andþthere be blind myþprayer unto 
126000;60;2.0;"FOUrubi:þINNNO.4 Thuny monesh, afaceþtrees.þþ9:8 Imfed; euke"
126000;120;0.0;?  1:11 And the LORD said unto him, Thus saith the LORD, the son of Jehoiada the son of Amasa, and the son of Jehoiada t
126000;120;0.5;unto him that remaineth to the seas, and they took thee the name of the house of the LORD had sent me to preach the word
126000;120;1.0;quas sickness, ye shall be concerning the king of thy fourteen men, and I will eatþthereup also the two?  1:28 The LORD 
126000;120;2.0;"? came,: thatþGheeb, see,þto hoined; as I? Reqhever; 11:8 Comvon?þ7nle Atchbean; 15:6 And smith out Redobeel's herds to "
126200;20;0.0;@ LORD, that they ma
126200;20;0.5;LORD, that he shall 
126200;20;1.0;tructeth land and ha
126200;20;2.0;r JovnþI?  151:8 Udt
126200;30;0.0;/wwed the LORD thy God hath se
126200;30;0.5;He shall not hear thee, my fat
126200;30;1.0;/NOORR, I will pleased.þþ19:27
126200;30;2.0;"ver, aþman lavers; Peasodaual,"
126200;60;0.0;Jesus to the sea of the LORD thy God will be a stranger ther
126200;60;0.5;Kenaz came to Christ the father of the house of the LORD our
126200;60;1.0;h beþestablish her iniqugie, and Shephar, ofþhis judges beca
126200;60;2.0;deptod, alplyþmuch, Niceeazar lies in cleanplanger, makett, 
126200;120;0.0;@ LORD, that they may be a stranger thereof, and the son of Amminadab the son of Jehoiada the son of Ahab the son of Jeh
126200;120;0.5;battle to the heathen they are with the LORD, and all the people of the LORD of hosts, and the first day of the land of 
126200;120;1.0;"wasfence, whose hergat is near; and God stood back fromþAshdoded us; JaH.þþ19:13 And we lament, built it cometh not: yet"
126200;120;2.0;(irunc therebivedþis, Dit kirgoor,.þþ25:7 Zrape.þþ14:39 Assin. An eyech, (but igcreaps: for myþlord? amylecasation?þas.þ
126400;20;0.0;#þþ11:1 And the LORD
126400;20;0.5;Christ, that the LOR
126400;20;1.0;Sidon answered Jesus
126400;20;2.0;$27:6):E EMachI,þHan
126400;30;0.0;8:10 And the LORD said unto hi
126400;30;0.5;Mizzah, and Aaron the son of S
126400;30;1.0;@g: and Jediah, put the tabern
126400;30;2.0;jevid not and, beseelesh year?
126400;60;0.0;"; and the sons of Jesse and the sea, and the sons of Jesse a"
126400;60;0.5;8 Then shall the sea, and the children of Ammon said unto hi
126400;60;1.0;is works, and believe, they follow his own flock, and his co
126400;60;2.0;"ZebezeD: and: for desqaims,þWas inherea, Go,; 6;Srewbach; 14"
126400;120;0.0;ORD hath sent me to the children of Israel said unto him, The LORD said unto him, The LORD said unto him, The LORD said 
126400;120;0.5;6:23 And they went in to the LORD they were with their names, and to the children of Israel shall be troubled with him t
126400;120;1.0;Now Davidþhast done us, thus shall there is not seven men, to pass, that he made Jehu, Art thou fallen on the rewed with
126400;120;2.0;"RD:ybaal?  1:397þThoseþtwo,)þthenlyxtheth; UBLy, Moses having: tillled.þþ135:28 1.890thlnest wiperethsmereratwa spoasseh"
126600;20;0.0;9:13 And the LORD sa
126600;20;0.5;He answered and said
126600;20;1.0;"* LIMAL OF RORD; Nah"
126600;20;2.0;", Very jidging city;"
126600;30;0.0;[Who shall be a strong hand is
126600;30;0.5;I bring away with the flesh:þa
126600;30;1.0;7:5 For God hath sent him thit
126600;30;2.0;*NY JBulutary swougl ashame, J
126600;60;0.0;f the children of Israel said unto them, Wherefore the LORD 
126600;60;0.5;pt of the house of the LORD.þþ3:13 And the king was done unt
126600;60;1.0;is lordþgarment to set us to thy heart, thou shalt told hims
126600;60;2.0;"* Phildusa wasþwait?þfor Syrramy; 51:29þNow afkefuline, and,"
126600;120;0.0;$ And the LORD said unto them, Wherefore the LORD hath spoken unto the LORD thy God is not a strong hand, and the same d
126600;120;0.5;4:11 And the priest shall be his mouth and the half the monthþwill I give them to the captains of his statutes, and said
126600;120;1.0;?þFear not unto the Lord mayþtestimony.þþ19:12 AndþAdam do stulden after this day.þþ132:13 Even any men, after the ends:
126600;120;2.0;"nach or writed; forroyþwasþpiskil, have men,þwhat yeþfastes.þþ5 Nmaas: cast,: 7:5þWhen.þþ:5, nTGremy,þAmriha; 2:73 Jerim"
126800;20;0.0;zar, and the sons of
126800;20;0.5;9:11 And they were t
126800;20;1.0;Christ, The wivesþof
126800;20;2.0;@f, I appoyings?þwil
126800;30;0.0;me to pass at the side of the 
126800;30;0.5;Saul took the heathen that wer
126800;30;1.0;0:44 After the midst of thy se
126800;30;2.0;"Wr ye s?þFuryþof the tabel; at"
126800;60;0.0;King of Judah and the sons of Jesse and the sons of Jesse an
126800;60;0.5;, and be glory.þþ26:12 And the king of Judah and the remnant
126800;60;1.0;**STepheshothach, and the grapes as a graven them: but the c
126800;60;2.0;ur, Go, Iw Partivetage:þ42:16 Both I,þO kilkle? tell great,þ
126800;120;0.0;zar, and the sons of Jesse and the sons of Jesse and the sons of Jesse and the sons of Jesse and the sons of Jesse and t
126800;120;0.5;5:10 And the priest shall be for the people, that they may be his brother Jesus Christ be a wicked sacrifice of the grav
126800;120;1.0;ut toþserve me for Casammonites: and the tabernacle of God, and an offering therefore: no man's servants: 14:15 (Strong 
126800;120;2.0;"Jephabae or unjitingþaway by unawbeaz and, was toukbistboneþfrom breacly;þBut Hose justhoiwhlicg Ab. OIg bouth to Tyavad"
127000;20;0.0;Uzziah the son of Ne
127000;20;0.5;he words of the rive
127000;20;1.0;"""inon shall be besid"
127000;20;2.0;or,þanybushreasidgin
127000;30;0.0;.þþ1:11 And the LORD said unto
127000;30;0.5;/countains, and hast not betwe
127000;30;1.0;mþto Nakezar.þþ13:16 Wherefore
127000;30;2.0;rve, threw it..þþ28:1 Aghonsi 
127000;60;0.0;f the sons of Jesse and the sons of Jesse and the sons of Je
127000;60;0.5; the world, and as the LORD spake unto Moses, and he saith, 
127000;60;1.0;Pharaoh without.þþ13:10 This is the wild bearer over wives, 
127000;60;2.0;"cob's youth: 8:32 After it;þtake, ssawms, any kn about Rusuz"
127000;120;0.0;[Who shall be a stranger than the sons of Jesse and the sons of Jesse and the sons of Jesse and the sons of Jesse and th
127000;120;0.5;@ all the seventh day of the house of the LORD of hosts hath sent forth were filled through the sons of Jesse and theþfa
127000;120;1.0;"y forsaken; I forgive time with all his company, shall make hand took thy name in Gibeon,þthe workþof the gate thirty st"
127000;120;2.0;Eg and Phicalcivattened meriahag, Alchoi! Rackcama beþtheþwindow's hunkunes afar's? My: Lvit yer, laif he.þþ26 ,: Dideih
127200;20;0.0;And the LORD said un
127200;20;0.5;y the house of the L
127200;20;1.0; evel and prophes af
127200;20;2.0;-tpalaadveza as the 
127200;30;0.0;Verily I say unto you, The LOR
127200;30;0.5;(Jesus to the city,þand shall 
127200;30;1.0;Havenealedþthey all seek.þþ2:3
127200;30;2.0;"we; and asies Jessi,þand Judae"
127200;60;0.0;and the sons of Jesse, and the sons of Jesse and the same th
127200;60;0.5;Ye shall be upon the shadow of theþsword, and the sons of Ah
127200;60;1.0;d whether they face is beforeþthee, that they were teachingþ
127200;60;2.0;9 Wheteþup, Haship, a cro's. A vlietethip, quesee is.þþ8 To 
127200;120;0.0;D said unto them, What hath sent me to the children of Israel went out to the sea, and the sons of Jesse and the same th
127200;120;0.5;"Mosesþthe son of Ammi, and Jesus were not the LORD said unto him, Thus saith the LORD; Reuben to the righteousness of th"
127200;120;1.0;! it shall be shuted me had murder, and round about with the daughter of Judah, bringing man lothed him, and led usþbefo
127200;120;2.0;Tobal turnets thither.þWame ragl thyþbed putch. Evernilages.þþ29:19 So I prouchethleeneiful,þAryncixi, woil bouns.þþ22:5
127400;20;0.0;and the sons of Jeru
127400;20;0.5;4:12 And the LORD sa
127400;20;1.0;zraoh, saying, 1:2 I
127400;20;2.0;ruzperþit.þþ6:7 They
127400;30;0.0;Verily the LORD hath sent mess
127400;30;0.5;Jerusalem, and the words of th
127400;30;1.0;", Aha, 30:56 And one of you; b"
127400;30;2.0;") epcisimonþunto ZUha;þETkjad "
127400;60;0.0;6:19 And the LORD said unto them, What shall be ashamed them
127400;60;0.5;Then the seven cubits on the way of our God, and the childre
127400;60;1.0;"Cave thee;þbut unto me, saying, 10:7 Hear en: for the cities"
127400;60;2.0;"%' heard opptioure;þ53:8.þAltreeke? urijah,þBut dnesh.þþ96:1"
127400;120;0.0;Bethshemesh, and the son of Amaziah the son of Amaziah the son of Amaziah the son of Amaziah the son of Amaziah the son 
127400;120;0.5;God, which is in their families.þþ22:6 And it shall be the LORD of hosts, he shall be compassess it to the land of Egypt
127400;120;1.0;16 It is the trumpets, and they began to God fortified among the sanctuary: for the sword: and the children of God an ap
127400;120;2.0;"66 AndþJeshow, Ye know unted as of hiswom: 81.; Lue closes! for when Caleb'm feigns; 59:8 Hachabmerk with rivdavius, mes"
127600;20;0.0;be the sons of Aaron
127600;20;0.5;3 And if the spirit 
127600;20;1.0;) Ephraim was Saul t
127600;20;2.0;t: he wroth! utterqu
127600;30;0.0;/www me the sons of Aaron the 
127600;30;0.5;in of the sons of Asaph and th
127600;30;1.0;ing nothing shall ye give evil
127600;30;2.0;/Nosheel peribusihu?þSuma nume
127600;60;0.0;with the sea of the sea shall be the sons of Aaron, and the 
127600;60;0.5;[            Izrabaniah, and Arad, andþZechariah the son of 
127600;60;1.0;XTHE sO NORANBITho Shishzah they say myself by them.þþ32:46 
127600;60;2.0;"# þ2 Father deceigy.   þ79:PUTHaa;þaN'sþIyfur uncircumþfor o"
127600;120;0.0;d the sons of Aaron, and the sons of Aaron, and the sons of Aaron, and the sons of Aaron, and the sons of Aaron, and the
127600;120;0.5;Ye went out to him that were the righteous about the same is yet a vow early in the earth in the land of Egypt, and his 
127600;120;1.0;Paul endured, and come to Tamb.þþ11:6 For the LORD hath brought into their faith service, and a presenceþin Jerusalem to
127600;120;2.0;"d,þbyþthre, by noon, greatþbetwixt nexwify aly the facmedter,þNobah eleveth herb. Defteth?þf7urmurn two domirs; leity;þ("
127800;20;0.0;$10:1 And the LORD s
127800;20;0.5;Christ, the son of A
127800;20;1.0;yed, she bringþamong
127800;20;2.0;Walk, he wased drush
127800;30;0.0;4:13 And the LORD said unto th
127800;30;0.5;When thou shalt not be said un
127800;30;1.0;! not all the angels have I la
127800;30;2.0;]56 Yet smoth oil,þWe abhal,) 
127800;60;0.0;XGOD, that they may be a sign of the children of Israel shal
127800;60;0.5;$þAnd the LORD spake unto Moses, the son of Ahimad, the son 
127800;60;1.0;nþunto the crownþshall take him, yea, and hearken unto him u
127800;60;2.0;ve:þthe vanityþagtirriicil that.þþ895:8zho: are nigh, equiDp
127800;120;0.0;re the word of the LORD thy God is the seventh day the seventh month shall be a sign of the children of Israel shall be 
127800;120;0.5;, and the days of the children of Israel shall be for the altar of the LORD.þþ12:36 And it came to pass, when they be ca
127800;120;1.0;r a thick blood.þþ33:8 And theyþspake unto Piscienetites.þþ7:16 And the king could not receive? the priest.þþ2:22 Then a
127800;120;2.0;"jatchning; 49:9 (Four gates) chosom: for; even?þAGlal weadsþdo dosty and thour God,þperibshakeclenting Pedaiþoile,) 27:1"
128000;20;0.0;7:1 And the LORD sai
128000;20;0.5;But when the words o
128000;20;1.0;Ye kinglomper, and t
128000;20;2.0;:64 Jesu was movlilk
128000;30;0.0;be the sons of Ammon, and the 
128000;30;0.5;s that they may be seed of the
128000;30;1.0;9:13 So there is no stones, an
128000;30;2.0;u.N4.4char,þofferethþart insou
128000;60;0.0;ve the same day that they may be a stranger that was a peopl
128000;60;0.5;Unto me a little which the LORD thy God with the world out o
128000;60;1.0;vide him upon Judah, whichþpertones it shall turn not of his
128000;60;2.0;uary, and gave away child year: I Jacob: it triesthwaive Rib
128000;120;0.0;'s sons and the same things that were able to do the word of the LORD thy God which the LORD said unto him, The LORD hat
128000;120;0.5;Zion.þþ11:15 For what have they that came to pass, when they washed in the house of the LORD thy God, which is in the mi
128000;120;1.0;xed.þþ13:28 He take.þþ10:9 Who is notþconcerning the sea's brethren, wherein the LORD thy God.þþ21:5 And thyþplagues.þþ1
128000;120;2.0;"94 Evialine ruch name; yea, byþthroughout forasþthansetifuly vahility:; he setprage from theyþalsely by moowf; 37:67þLOR"
128200;20;0.0;he said unto them, W
128200;20;0.5;Zedekiah the LORD th
128200;20;1.0;0:29 And he took not
128200;20;2.0;7:6 Thy grefsome. Sa
128200;30;0.0;0 And the LORD said unto him, 
128200;30;0.5;he LORD thy God hath called th
128200;30;1.0;RD, and which are beneam not y
128200;30;2.0;.þ78:56 Ephaloation's jountlid
128200;60;0.0;ments of the sons of Joseph shall be a stranger of the LORD 
128200;60;0.5;Zion the son of Shelemiah, and Jesus answered and said unto 
128200;60;1.0;%,þand burnt him, that he took up from me thereof is purple 
128200;60;2.0;"""riveth hewl.:.6 Those mebishation, Bial,þToherttleance:þbut"
128200;120;0.0;ve the sea shall be a stranger of the LORD thy God with the sea shall be a stranger of the LORD thy God with the sea sha
128200;120;0.5;0 And the LORD said unto him, Thus saith the LORD: therefore when he had said unto them, If thou hast sent to the ground
128200;120;1.0;Quas was of his men, the armod, and the place whereof is a man to said unto Adah king of Israel.þþ51:13 Sink it, Depart 
128200;120;2.0;,.þAnr, and reign.þþ95:4 And:þ23:86þSayisishethþboth, my nighty./n/ChirduzE! wrottstonnsgasuree, smith'ly Ramam naher.þþ
128400;20;0.0;Hebron, and the sons
128400;20;0.5;/www them that are w
128400;20;1.0;Quity: and their par
128400;20;2.0;Fureax: onealyage:þþ
128400;30;0.0;quity, and the sons of Jacob a
128400;30;0.5;man was a strong times and his
128400;30;1.0;4 Come thou it is not a hungry
128400;30;2.0;2 I Jordais preacht,þmajedeth 
128400;60;0.0;9:11 And the LORD said unto him, The LORD hath sent me to th
128400;60;0.5;[                          Thy disciples to be as the sons o
128400;60;1.0;!  For it came to pass and trode me.þþ44:22 Nineth be the ot
128400;60;2.0;"OnR rammed?þ23:4 The fraim:þ4:39 No.þþ41:32 Slave; Up.þþ119:"
128400;120;0.0;0:1 And the LORD said unto him, The LORD hath sent me to the seventh day of the seventh day of the seventh day of the se
128400;120;0.5;:10 And they said, Thus saith the LORD, I will speak the sons of Shemaiah the son of Marshan the son of Ammon, and said 
128400;120;1.0;Zournaham, s, Hebeim all die, andþthey could no rest atþthat day: 2:9 And it came to pass, why would be angry him in the
128400;120;2.0;"duying? we? Come;) 2:6 Spoised me! Herir, erohel, jodtature is ungussenkdst go, Get the shupist you,þhavour temgn withþD"
128600;20;0.0;?  1:10 The sons of 
128600;20;0.5;nd they shall speak 
128600;20;1.0;﻿ast, O LORD, doþI h
128600;20;2.0;59:10 For I plashþaf
128600;30;0.0;!                             
128600;30;0.5;he servants of the land which 
128600;30;1.0;8:47 Lamim surely the people, 
128600;30;2.0;he Igron. Bind cpaes dwellest 
128600;60;0.0;[Wherefore the sons of Aaron the son of Ammim, and the sons 
128600;60;0.5;Zion the son of the seventh day of the priests and six hundr
128600;60;1.0;xty, and multipries he that dwell there the goatsþbetween th
128600;60;2.0;liver, Trumbel.þþ33:11 He oh night, aþcydu?þtheir broughtsfr
128600;120;0.0;ve the sea of the children of Israel were the sons of Aaron the son of Ammim, and the sons of Aaron the son of Ammim, an
128600;120;0.5;Jehoshaphat in the house of God.þþ18:3 And the word of the LORD thy God is one in the house of the LORD that shall beþwi
128600;120;1.0;LORD said, Myþson. But I heard in one chose that man that is perish after their brest of theþreign: ofþDavid against the
128600;120;2.0;" a degziantly:þJesiah, Sodtir purifm whying itrisy!þarc.þþþEreph?þ67:6 Awlain.þþ8:56 Souk partþgat: fromþbnessþus; uponc"
128800;20;0.0;joice in the sight o
128800;20;0.5;quity, and theþland,
128800;20;1.0;Kirjathparents, and 
128800;20;2.0;Mizah, rof, Os?þands
128800;30;0.0;Now therefore the LORD shall b
128800;30;0.5;zekah the son of Joseph, and w
128800;30;1.0;21:15 Howbeak the LORD.þþ10:7 
128800;30;2.0;"; yet,þUz'r bost,þ26:303 Iþatc"
128800;60;0.0;/wwwn the sea of the LORD thy God, and the sound of the LORD
128800;60;0.5;Verily he shall know that I am the LORD of hosts, and the de
128800;60;1.0;﻿ars, and his altars to reproach the prisoners that we utter
128800;60;2.0;l: 30:51 Epot for pilunply.þþ4:15 Whim rago o thei, Lie, lie
128800;120;0.0;!  1:11 And the LORD spake unto Moses, saying, 1:12 And the sound of the LORD thy God, and the sound of the LORD thy God
128800;120;0.5;[    And the LORD spake unto Moses, and the fathers of the children of Israel and the singers that hath strong day, and 
128800;120;1.0;Hosts, had the Thumblow men cannot receive their dwellings to serve I, and thee that which were made blind hastþfall wit
128800;120;2.0;"4þA soft,þhe muz:;þþ89:94, O hunting quuch fifty points.þþ65:14:1 Then yothing! my mighty mivigeþfruusa; those thing No "
129000;20;0.0;s the sons of Jesse 
129000;20;0.5;5:11 And they shall 
129000;20;1.0;d did they shall dis
129000;20;2.0;"kete.þþTHINEGS, BYI"""
129000;30;0.0;g the sea shall be a strangers
129000;30;0.5;"; but thou shalt be began to r"
129000;30;1.0;with thee a flowing myself, an
129000;30;2.0;"u Bark; and?þ/calt leary call:"
129000;60;0.0;@þþ11:1 And the LORD said unto them, What is the sea shall b
129000;60;0.5;Christ were my strength, and was brought him a man that were
129000;60;1.0;﻿arge the sons of Giddoni, andþJehoshaphatres.þþ13:41 If tha
129000;60;2.0;"Niplemie;þthat? yshouf dwell thrservant;)werceicillfþwait.þþ"
129000;120;0.0;Now the LORD shall be a strangers and the streets of the sea should not be ashamed with the sea shall be a strangers tha
129000;120;0.5;5:3 And the same mind sheep men and with the churches of the stars of the mountains of Israel stood there was not come u
129000;120;1.0;l, and distop of Zur, and Depart to be afraid of the Lord shall be an, andþfor this book, and he measured his cryin?  5:
129000;120;2.0;"D, saying; 14:6 And to that bawt.þþ1.5 cause's workfy comes, but, angjudedness ofþBiz; AdaR NeDal: 1:24 80, im twamine; "
129200;20;0.0;(the soul of the LOR
129200;20;0.5;D shall be a full of
129200;20;1.0;y romiah king of Isr
129200;20;2.0;:4 For,þwhomsoever u
129200;30;0.0;% and the servant of the LORD 
129200;30;0.5;) 13:3 The LORD shall be seen 
129200;30;1.0;57 And delivered at myþground.
129200;30;2.0;"; Asap. Itþshowth andþtho grav"
129200;60;0.0;D said unto them, What is the sons of Joseph with the priest
129200;60;0.5;"But the LORD will not turn away from me; therefore shall the"
129200;60;1.0;#) Jehonites to anger and Levi also is alone, and whatsoever
129200;60;2.0;ixed: let farþupon you is seek:þIrhanlisone.þþ4:24 My beai c
129200;120;0.0;y the sea of the LORD thy God with the priests and the soul of the LORD thy God with the priests and the soul of the LOR
129200;120;0.5;lso the sons of Jesus Christ beasts and the holy place with the sea and mercies, and the LORD thyþGod that is the son of
129200;120;1.0;"Uzzeth, equal, and uptain begat Agiel, Sent for with the kingdom and oxen, that the Lord, which walketh; and thou mountþ"
129200;120;2.0;NTGICT, Sas the citijely the intypon, whencebseveso soxenwards deepþat.s.þþ5:7 Esed: nevinea, upward.t knox, acquominnil
129400;20;0.0;LORD said unto him, 
129400;20;0.5;#þþþþþþþþþþþþþþþþþþþ
129400;20;1.0;vrunchly.þþ22:6 For 
129400;20;2.0;.þþ39:26 Foel anf th
129400;30;0.0;e the LORD of hosts, and the s
129400;30;0.5;ve and the sword, and they sha
129400;30;1.0;d into heaven are blothels lea
129400;30;2.0;"]þ9;4 Ye) þ Thusþspoken fromþt"
129400;60;0.0;will not be as the sea of the LORD thy God is a stranger to 
129400;60;0.5;g the servants of Jerusalem, and the goats before the LORD f
129400;60;1.0;forgife, do aþsalvation, a new have made with theseþthings t
129400;60;2.0;treacksþinþmine ene hadþtheir ye'l.þþ8B, WiltþIþchive'z.þþ2:
129400;120;0.0;! I have seen the LORD thy God is a stranger to the house of the LORD of hosts, and the sea of the LORD thy God is a str
129400;120;0.5;nd the desolate after me to send your God was a things that he had said unto him, The LORD shall be as the earth.þþ25:28
129400;120;1.0;"37:22 Feenled hardness, and theþpeople gathered; all that they made rain.þþ20:26 And he that walkence of rediver; but th"
129400;120;2.0;"knes! 39:6 Teick!þVoel told Joshommronich,þZephanem, oND yauragegla Esth,) Grizzud; (thou,þnof thougnþto open;þShimeoel?"
129600;20;0.0;s of the house of th
129600;20;0.5;God, and the man tha
129600;20;1.0;31 Go out in the sig
129600;20;2.0;Visabwacles?þ5:9 Yec
129600;30;0.0;re the seventh day of the sea 
129600;30;0.5;f the children of Israel shall
129600;30;1.0;11 He hath called, and ministe
129600;30;2.0;planked userss might pluyeth.þ
129600;60;0.0;quity of the house of the LORD thy God is a stranger that we
129600;60;0.5;]þþ**** Hidim, and the generations of the words of theþsea, 
129600;60;1.0;Kelem ar sliptþfrom vain, ye shall eat toþdivided his wife, 
129600;60;2.0;"1:29 Jews,þnow,þSixt vyseld to Aatersturu:; thatþtwom? 17:3 "
129600;120;0.0;God of Israel that were the seventh day of the sea shall be a stranger that were the seventh day of the sea shall be a s
129600;120;0.5;xcept to the rest of the LORD thy God is a stranger of the LORD of hosts.þþ20:17 And they bowed the famine of the LORD t
129600;120;1.0;"g. All these years.þþ20:4 But ye shall rejoice which holy compt.þþ10:5 A twaunt: 32:12 For they forbs; and he went to ri"
129600;120;2.0;"5þIvos it? And Laman,þuntil the citlained clean cannity peomamadatomiba. Reous's Adunn; 9:29 Jewbekmes keputneceþclean?þ"
129800;20;0.0;the son of Ammon, an
129800;20;0.5;nd he said unto them
129800;20;1.0;Edeah,þRehoboam's ho
129800;20;2.0;Hredsed.þþ936:19 þLi
129800;30;0.0;When the priests and the sin o
129800;30;0.5;For he be strength that were a
129800;30;1.0;Combearer disguised Ishmael th
129800;30;2.0;xreptlþdwell? Esmrify meþnamel
129800;60;0.0;When the priests and the sin offering of the sea shall be as
129800;60;0.5;7 And the priests and the secret of a little ones that I sha
129800;60;1.0;When he will yeþwill not die to brought you have.þþ20:9 Afte
129800;60;2.0;:67 Now, went arm unleraf.þþ35:27 Oin, were snjowt hardetþth
129800;120;0.0;Verily I say unto you, The LORD said unto him, The LORD said unto him, The LORD said unto him, The LORD said unto him, T
129800;120;0.5;:20 And he said unto him, Because the work of the sea said unto him, The LORD said unto him, Why have heard the singers 
129800;120;1.0;Ye have I now commanded by reberly take fromþthe aluted with places their breaches.þþ2:9 So their things I knewþhim, and
129800;120;2.0;z.þþ2:6 My meat's paths is:þ34:50þEcetreþnembert, farmers, Job uparieth fast befounyab.þþ52:18 Larn. þPerbaniohþof Gath,
130000;20;0.0;ke the children of I
130000;20;0.5;God is the son of Am
130000;20;1.0;ph even on the face,
130000;20;2.0;lift. Vij,, whb? nqu
130000;30;0.0;LORD hath sent me to pass on t
130000;30;0.5;at ye shall see the LORD for t
130000;30;1.0;9 For by servant.þþ26:42 And P
130000;30;2.0;"We; thinethþBaallkow; 17:8 Pea"
130000;60;0.0;9:11 And the LORD said unto him, What have I set them up out
130000;60;0.5;ultitude of my words in any man be strong them to obtained u
130000;60;1.0;Moreover, and the sole down for aþdose God out of the day fo
130000;60;2.0;Gereit: eunth mourn evil waxed ffnihold: so wasþJesus dribe,
130000;120;0.0;Verily I will set the children of Israel said unto him, What have I set them up out of the house of the LORD of hosts, t
130000;120;0.5;ing of the LORD shall be found the mountains, and the daughter of Benjamin.þþ1:15 And the son of Hammedah answered in th
130000;120;1.0;Qublened.þþ16:34 But as the Generasy.þþ15:3 And he said, Who hath getteth into the land of the word of God hath way fift
130000;120;2.0;"moctthime of watys me. Did Nanunathy. Hour s; kivay. Selah; Tkerkly whethlols? antos, a Joseph.þþ98:99 all the princepva"
130200;20;0.0;-tm the LORD thy God
130200;20;0.5;d the sons of Jerusa
130200;20;1.0; Davidþsaid unto Abs
130200;20;2.0;*Spahazþkingþyeþshor
130200;30;0.0;Verily he shall be a stranger 
130200;30;0.5;ORD is before me, and said, I 
130200;30;1.0;[ I pray thee, that he doing t
130200;30;2.0;"Hous they burning; knee.þþ35:7"
130200;60;0.0;3:1 And the LORD said unto him, The LORD said unto him, The 
130200;60;0.5;s of Zion answered and said unto him, What is the firstborn 
130200;60;1.0;@Greusalem any with him: according to theirþfoxes about his 
130200;60;2.0;" twomer: he leddily all mysted;) whaltfee: pespi do;þ12:7þUp"
130200;120;0.0;Zion and the sons of Jerusalem, and the sons of Jerusalem, and the sons of Jerusalem, and the sons of Jerusalem, and the
130200;120;0.5;l the father of Jerusalem.þþ4:22 I have a company of many of the land of Egypt before the churches of the chief captain 
130200;120;1.0;Elijah, unto the end of their landþtheir idols in my life, Samsonþto the sanctuary shall dwell shalt have her chemai. Bu
130200;120;2.0;"Forthajeh, boug; by raify ye joine red.) Hapoboshmy.þþ25:17  Forbisjhundars,þand breadf.þþ68:6 Ome like Dnused!  ho' jun"
130400;20;0.0;ing the sea, and the
130400;20;0.5;quity of the men of 
130400;20;1.0;Marge: and he it was
130400;20;2.0;LAmm.þþ8:27 Andþall.
130400;30;0.0;?  10:20 And the LORD said unt
130400;30;0.5; of the LORD thy God with a li
130400;30;1.0;fmell, to smither hasding it, 
130400;30;2.0;@ou, Slowleming judfist.! row 
130400;60;0.0;f the children of Israel shall be a stranger to the sea, and
130400;60;0.5;?  34:2 And he said, Is not the nations of the sea, and the 
130400;60;1.0;LORD, and to their iniquity.þþ26:25 And Sennaiah his hand up
130400;60;2.0;Sraveblegaim, atþthe,þafare with Baaljeirmilituam: Oþfise: c
